"D_X","E850","SH2","SI","SIC","SIN","SIP","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p_rgh","sourceXI_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.728e-11,0.10122,0.0012294,0.21055,0.0024894,0.047218,0.013897,1689.9,0,-1.3044e-11,4.0492e-11,0,14.244,13.313,0.18173,57.839,0.73792,6.3359,5.9214,0.080834,0,0.4443,20.009,2.8741e-07,1.0546e-07,1.0005,1,0.000255,0.0015,0.000255,5e-06
1.728e-11,0.097935,0.0012273,0.21051,0.0024851,0.047223,0.0139,1689.8,-8.3882e-37,-1.3747e-11,4.3759e-11,0,14.243,13.311,0.18172,57.833,0.73784,6.3353,5.9208,0.080827,0,0.44426,19.984,2.8739e-07,1.0544e-07,1.0004,1,0.000258,0.0015,0.000258,5e-06
1.728e-11,0.094653,0.0012251,0.21048,0.0024808,0.047227,0.013902,1689.6,-1.6776e-36,-1.4449e-11,4.7026e-11,0,14.242,13.31,0.1817,57.828,0.73777,6.3348,5.9203,0.08082,0,0.44422,19.958,2.8736e-07,1.0542e-07,1.0003,1,0.000261,0.0015,0.000261,5e-06
1.728e-11,0.091508,0.0012229,0.21044,0.0024765,0.047231,0.013905,1689.5,-8.4209e-17,-1.5032e-11,5.0536e-11,0,14.241,13.309,0.18169,57.822,0.7377,6.3342,5.9198,0.080813,1.1972e-05,0.44422,19.928,2.8734e-07,1.054e-07,1.0002,1,0.000264,0.0015,0.000264,5e-06
1.728e-11,0.088501,0.0012207,0.2104,0.0024722,0.047235,0.013907,1689.3,-2.5262e-16,-1.5494e-11,5.4289e-11,0,14.24,13.308,0.18167,57.816,0.73762,6.3336,5.9193,0.080805,3.5916e-05,0.44425,19.894,2.8731e-07,1.0538e-07,1.0001,1,0.000267,0.0015,0.000267,5e-06
1.728e-11,0.085494,0.0012184,0.21036,0.0024679,0.04724,0.013909,1689.1,-4.2104e-16,-1.5956e-11,5.8042e-11,0,14.238,13.307,0.18165,57.81,0.73755,6.3331,5.9188,0.080798,5.986e-05,0.44428,19.861,2.8728e-07,1.0536e-07,1,1,0.00027,0.0015,0.00027,5e-06
1.728e-11,0.082739,0.0012161,0.21032,0.0024635,0.047244,0.013912,1689,-5.3692e-12,-1.5986e-11,6.2215e-11,0,14.237,13.306,0.18164,57.805,0.73748,6.3325,5.9182,0.080791,0.00013132,0.44446,19.816,2.8725e-07,1.0534e-07,0.9999,1,0.000273,0.0015,0.000273,5e-06
1.728e-11,0.079984,0.0012137,0.21029,0.0024592,0.047248,0.013914,1688.8,-1.0738e-11,-1.6017e-11,6.6388e-11,0,14.236,13.304,0.18162,57.799,0.7374,6.332,5.9177,0.080784,0.00020279,0.44463,19.772,2.8723e-07,1.0531e-07,0.99981,1,0.000276,0.0015,0.000276,5e-06
1.5626e-11,0.077343,0.0012113,0.21025,0.0024548,0.047253,0.013917,1688.6,-2.1573e-11,-1.5676e-11,7.0708e-11,0,14.234,13.303,0.1816,57.792,0.73732,6.3313,5.9171,0.080775,0.00030604,0.4449,19.722,2.8719e-07,1.0529e-07,0.99969,1,0.000279,0.0015,0.000279,5e-06
1.2317e-11,0.074818,0.0012089,0.21021,0.0024504,0.047257,0.013919,1688.4,-3.7875e-11,-1.4963e-11,7.5175e-11,0,14.232,13.301,0.18158,57.784,0.73722,6.3305,5.9163,0.080765,0.00044107,0.44524,19.666,2.8716e-07,1.0527e-07,0.99956,1,0.000282,0.0015,0.000282,5e-06
9.0079e-12,0.072292,0.0012064,0.21017,0.0024461,0.047261,0.013921,1688.2,-5.4179e-11,-1.425e-11,7.9641e-11,0,14.231,13.3,0.18156,57.776,0.73711,6.3297,5.9156,0.080755,0.00057611,0.44559,19.61,2.8713e-07,1.0525e-07,0.99942,1,0.000285,0.0015,0.000285,5e-06
5.6171e-12,0.069974,0.0012039,0.21013,0.0024417,0.047266,0.013924,1685.5,-1.8645e-10,-1.2536e-11,8.4291e-11,0,14.208,13.279,0.18127,57.682,0.73591,6.3198,5.9064,0.080629,0.0021888,0.44974,19.548,2.871e-07,1.0523e-07,0.99781,1,0.000288,0.0015,0.000288,5e-06
2.2263e-12,0.067656,0.0012013,0.21009,0.0024372,0.04727,0.013926,1682.8,-3.1872e-10,-1.0822e-11,8.894e-11,0,14.186,13.258,0.18099,57.587,0.7347,6.3099,5.8971,0.080503,0.0038015,0.45389,19.487,2.8706e-07,1.052e-07,0.9962,1,0.000291,0.0015,0.000291,5e-06
4.7202e-13,0.065424,0.0011987,0.21004,0.0024328,0.047274,0.013929,1676,-2.0943e-07,-8.6224e-12,9.3688e-11,0,14.131,13.206,0.18028,57.353,0.73172,6.2853,5.8741,0.080188,0.0078093,0.46418,19.428,2.8701e-07,1.0518e-07,0.99219,1,0.000294,0.0015,0.000294,5e-06
3.5434e-13,0.063277,0.0011961,0.21,0.0024284,0.047279,0.013931,1665.2,-6.2752e-07,-5.9381e-12,9.8534e-11,0,14.042,13.124,0.17915,56.979,0.72695,6.2457,5.8371,0.079684,0.014212,0.48063,19.373,2.8696e-07,1.0514e-07,0.98579,1,0.000297,0.0015,0.000297,5e-06
2.3666e-13,0.061131,0.0011934,0.20996,0.002424,0.047283,0.013934,1654.5,-1.0456e-06,-3.2538e-12,1.0338e-10,0,13.954,13.041,0.17802,56.606,0.72218,6.2062,5.8002,0.07918,0.020615,0.49707,19.319,2.869e-07,1.0511e-07,0.97939,1,0.0003,0.0015,0.0003,5e-06
1.7164e-13,0.059245,0.0011909,0.20992,0.0024197,0.047287,0.013936,1589.2,1.6916e-06,1.9166e-13,1.0775e-10,0,13.413,12.535,0.17112,54.348,0.69338,5.9652,5.575,0.076105,0.059396,0.59654,19.244,2.7222e-07,9.8709e-08,0.9406,1,0.000303,0.0015,0.000303,5e-06
1.0663e-13,0.057359,0.0011883,0.20989,0.0024154,0.047291,0.013938,1523.8,4.4288e-06,3.6371e-12,1.1212e-10,0,12.872,12.03,0.16422,52.09,0.66457,5.7242,5.3497,0.07303,0.098177,0.69601,19.17,2.5754e-07,9.231e-08,0.90182,1,0.000306,0.0015,0.000306,5e-06
5.9401e-14,0.055858,0.001186,0.20986,0.0024115,0.047295,0.01394,1342.1,6.0768e-06,7.1897e-12,1.1627e-10,0,11.345,10.603,0.14474,45.856,0.58503,5.0447,4.7147,0.064361,0.20586,0.97144,19.199,2.2386e-07,7.9347e-08,0.79414,1,0.000309,0.0015,0.000309,5e-06
2.9969e-14,0.054741,0.0011839,0.20983,0.0024078,0.047299,0.013942,1043.8,6.6356e-06,1.0849e-11,1.2019e-10,0,8.8318,8.2541,0.11268,35.645,0.45477,3.9267,3.6698,0.050098,0.38246,1.4228,19.33,1.7118e-07,5.9821e-08,0.61754,1,0.000312,0.0015,0.000312,5e-06
5.3752e-16,0.053625,0.0011819,0.20981,0.0024041,0.047303,0.013944,745.5,7.1943e-06,1.4509e-11,1.2411e-10,0,6.3186,5.9053,0.080614,25.435,0.3245,2.8087,2.625,0.035834,0.55906,1.8742,19.461,1.1851e-07,4.0294e-08,0.44094,1,0.000315,0.0015,0.000315,5e-06
4.2599e-16,0.053291,0.0011804,0.2098,0.0024011,0.047306,0.013945,477.54,4.4585e-06,2.1129e-11,1.3069e-10,0,4.0496,3.7846,0.051665,16.287,0.2078,1.7999,1.6821,0.022963,0.71758,2.279,19.667,7.6066e-08,2.5743e-08,0.28242,1,0.000318,0.0015,0.000318,5e-06
3.1447e-16,0.052958,0.0011789,0.20978,0.0023982,0.047309,0.013946,209.57,1.7227e-06,2.7749e-11,1.3727e-10,0,1.7805,1.664,0.022716,7.1403,0.091097,0.79109,0.73934,0.010093,0.87609,2.6838,19.874,3.3623e-08,1.1193e-08,0.12391,1,0.000321,0.0015,0.000321,5e-06
2.5706e-16,0.05275,0.0011775,0.20977,0.0023953,0.047313,0.013948,61.38,2.8449e-07,3.8501e-11,1.4508e-10,0,0.52461,0.49029,0.0066931,2.0842,0.02659,0.23282,0.21759,0.0029703,0.96375,2.9076,19.99,1.0069e-08,3.1778e-09,0.036254,1,0.000324,0.0015,0.000324,5e-06
2.5377e-16,0.052666,0.0011761,0.20976,0.0023926,0.047316,0.013949,32.968,1.4386e-07,5.3385e-11,1.5413e-10,0,0.28189,0.26345,0.0035964,1.1192,0.014279,0.12508,0.1169,0.0015958,0.98053,2.9504,20.017,5.4036e-09,1.6988e-09,0.019471,1,0.000327,0.0015,0.000327,5e-06
2.5048e-16,0.052582,0.0011748,0.20975,0.0023899,0.047319,0.01395,4.5571,3.2334e-09,6.8268e-11,1.6318e-10,0,0.039168,0.036605,0.00049971,0.15428,0.0019683,0.017346,0.016211,0.0002213,0.99731,2.9932,20.044,7.3779e-10,2.1973e-10,0.0026893,1,0.00033,0.0015,0.00033,5e-06
2.503e-16,0.052561,0.0011735,0.20974,0.0023872,0.047322,0.013951,2.8449,1.9451e-09,8.8153e-11,1.6586e-10,0,0.02446,0.02286,0.00031207,0.096295,0.0012285,0.010831,0.010122,0.00013818,0.99832,2.9957,20.046,4.6052e-10,1.3669e-10,0.0016788,1,0.000333,0.0015,0.000333,5e-06
2.5012e-16,0.052539,0.0011722,0.20973,0.0023845,0.047325,0.013952,1.1327,6.5674e-10,1.0804e-10,1.6855e-10,0,0.0097528,0.0091147,0.00012443,0.038312,0.0004888,0.0043157,0.0040333,5.506e-05,0.99933,2.9983,20.048,1.8325e-10,5.365e-11,0.00066828,1,0.000336,0.0015,0.000336,5e-06
2.5002e-16,0.052524,0.0011709,0.20972,0.0023818,0.047328,0.013954,0.22531,1.0056e-11,1.1798e-10,1.6402e-10,0,0.0019543,0.0018265,2.4934e-05,0.0075907,9.6844e-05,0.00086192,0.00080554,1.0997e-05,0.99987,2.9997,20.049,3.6344e-11,9.8599e-12,0.00013277,1,0.000339,0.0015,0.000339,5e-06
2.5001e-16,0.052517,0.0011696,0.2097,0.0023791,0.047331,0.013955,0.12266,5.0522e-12,1.1797e-10,1.5228e-10,0,0.0010651,0.00099541,1.3589e-05,0.0041303,5.2695e-05,0.00046948,0.00043877,5.9897e-06,0.99993,2.9998,20.049,1.9806e-11,5.3191e-12,7.2273e-05,1,0.000342,0.0015,0.000342,5e-06
2.5e-16,0.052509,0.0011683,0.20969,0.0023764,0.047334,0.013956,0.020016,4.8771e-14,1.1796e-10,1.4054e-10,0,0.00017585,0.00016434,2.2435e-06,0.00066987,8.5463e-06,7.7035e-05,7.1995e-05,9.8283e-07,0.99999,3,20.049,3.2677e-12,7.7841e-13,1.1773e-05,1,0.000345,0.0015,0.000345,5e-06
2.5e-16,0.052505,0.001167,0.20968,0.0023738,0.047337,0.013957,0.012805,2.9364e-14,7.7305e-11,1.2305e-10,0,0.0001126,0.00010523,1.4366e-06,0.00042833,5.4647e-06,4.9301e-05,4.6075e-05,6.2899e-07,0.99999,3,20.049,2.0935e-12,4.9408e-13,7.5303e-06,1,0.000348,0.0015,0.000348,5e-06
2.5e-16,0.0525,0.0011657,0.20967,0.0023711,0.04734,0.013958,0.0055939,9.9575e-15,3.6654e-11,1.0556e-10,0,4.9357e-05,4.6128e-05,6.2971e-07,0.00018679,2.3831e-06,2.1566e-05,2.0155e-05,2.7514e-07,1,3,20.049,9.1934e-13,2.0975e-13,3.288e-06,1,0.000351,0.0015,0.000351,5e-06
2.5e-16,0.052496,0.0011644,0.20966,0.0023684,0.047343,0.01396,0.0016477,2.037e-16,-4.394e-12,9.0485e-11,0,1.4704e-05,1.3742e-05,1.8759e-07,5.4699e-05,6.9786e-07,6.3809e-06,5.9635e-06,8.1408e-08,1,3,20.049,2.7551e-13,5.5781e-14,9.6686e-07,1,0.000354,0.0015,0.000354,5e-06
2.5e-16,0.052492,0.0011631,0.20965,0.0023657,0.047346,0.013961,0.00096653,1.0312e-16,-4.5839e-11,7.7811e-11,0,8.641e-06,8.0757e-06,1.1024e-07,3.2056e-05,4.0897e-07,3.7452e-06,3.5002e-06,4.7782e-08,1,3,20.049,1.6203e-13,3.2186e-14,5.67e-07,1,0.000357,0.0015,0.000357,5e-06
2.5e-16,0.052488,0.0011618,0.20964,0.002363,0.047349,0.013962,0.00028536,2.5467e-18,-8.7283e-11,6.5138e-11,0,2.5785e-06,2.4098e-06,3.2897e-08,9.4124e-06,1.2008e-07,1.1096e-06,1.037e-06,1.4156e-08,1,3,20.049,4.8552e-14,8.5916e-15,1.6714e-07,1,0.00036,0.0015,0.00036,5e-06
2.5e-16,0.052484,0.0011605,0.20963,0.0023603,0.047352,0.013963,0.00019182,1.5471e-18,-8.2222e-11,4.9169e-11,0,1.735e-06,1.6215e-06,2.2135e-08,6.3241e-06,8.0683e-08,7.4606e-07,6.9725e-07,9.5183e-09,1,3,20.049,3.2676e-14,5.7236e-15,1.1234e-07,1,0.000363,0.0015,0.000363,5e-06
2.5e-16,0.05248,0.0011592,0.20962,0.0023576,0.047355,0.013964,9.8288e-05,5.4752e-19,-7.7161e-11,3.3199e-11,0,8.9147e-07,8.3315e-07,1.1373e-08,3.2358e-06,4.1282e-08,3.8255e-07,3.5752e-07,4.8806e-09,1,3,20.049,1.68e-14,2.8555e-15,5.7537e-08,1,0.000366,0.0015,0.000366,5e-06
2.5e-16,0.052477,0.0011579,0.2096,0.0023549,0.047358,0.013966,4.306e-05,3.8599e-20,-6.0963e-11,2.0846e-11,0,3.9268e-07,3.6699e-07,5.0099e-09,1.4136e-06,1.8036e-08,1.6783e-07,1.5685e-07,2.1411e-09,1,3,20.049,7.4069e-15,1.1848e-15,2.5187e-08,1,0.000369,0.0015,0.000369,5e-06
2.5e-16,0.052473,0.0011566,0.20959,0.0023522,0.047361,0.013967,2.614e-05,2.0346e-20,-3.3627e-11,1.2108e-11,0,2.3863e-07,2.2301e-07,3.0444e-09,8.5772e-07,1.0943e-08,1.019e-07,9.5234e-08,1.3001e-09,1,3,20.049,4.4976e-15,7.1152e-16,1.5287e-08,1,0.000372,0.0015,0.000372,5e-06
2.5e-16,0.052469,0.0011553,0.20958,0.0023496,0.047364,0.013968,9.2196e-06,2.0935e-21,-6.2907e-12,3.3705e-12,0,8.4567e-08,7.9034e-08,1.0789e-09,3.0179e-07,3.8503e-09,3.5976e-08,3.3622e-08,4.5898e-10,1,3,20.049,1.5882e-15,2.3822e-16,5.3882e-09,1,0.000375,0.0015,0.000375,5e-06
2.5e-16,0.052466,0.001154,0.20957,0.0023469,0.047367,0.013969,6.0588e-06,1.3199e-21,5.4141e-12,1.5835e-11,0,5.558e-08,5.1944e-08,7.091e-10,1.9832e-07,2.5302e-09,2.3643e-08,2.2096e-08,3.0164e-10,1,3,20.049,1.0438e-15,1.5641e-16,3.5409e-09,1,0.000378,0.0015,0.000378,5e-06
2.5e-16,0.052462,0.0011527,0.20956,0.0023442,0.04737,0.01397,2.8981e-06,5.4631e-22,1.7119e-11,2.8299e-11,0,2.6594e-08,2.4854e-08,3.3928e-10,9.4846e-08,1.2101e-09,1.1309e-08,1.057e-08,1.4429e-10,1,3,20.049,4.9939e-16,7.4613e-17,1.6936e-09,1,0.000381,0.0015,0.000381,5e-06
2.5e-16,0.052459,0.0011514,0.20955,0.0023415,0.047373,0.013972,1.0836e-06,1.3067e-22,2.2695e-11,4.1748e-11,0,9.9407e-09,9.2904e-09,1.2682e-10,3.547e-08,4.5253e-10,4.2286e-09,3.952e-09,5.3949e-11,1,3,20.049,1.8681e-16,2.8041e-17,6.333e-10,1,0.000384,0.0015,0.000384,5e-06
2.5e-16,0.052455,0.0011501,0.20954,0.0023388,0.047376,0.013973,6.1558e-07,7.3012e-23,2.2143e-11,5.6182e-11,0,5.622e-09,5.2542e-09,7.1726e-11,2.0193e-08,2.5763e-10,2.4005e-09,2.2434e-09,3.0625e-11,1,3,20.049,1.0606e-16,1.6698e-17,3.5998e-10,1,0.000387,0.0015,0.000387,5e-06
2.5e-16,0.052452,0.0011488,0.20953,0.0023361,0.04738,0.013974,1.4751e-07,1.5352e-23,2.1591e-11,7.0615e-11,0,1.3033e-09,1.218e-09,1.6628e-11,4.917e-09,6.2731e-11,5.7231e-10,5.3487e-10,7.3016e-12,1,3,20.049,2.5314e-17,5.3545e-18,8.666e-11,1,0.00039,0.0015,0.00039,5e-06
2.5e-16,0.052449,0.0011475,0.20952,0.0023334,0.047383,0.013975,9.7581e-08,1.0126e-23,1.9375e-11,7.4799e-11,0,8.4004e-10,7.8509e-10,1.0717e-11,3.2918e-09,4.1997e-11,3.7711e-10,3.5244e-10,4.8112e-12,1,3,20.049,1.6695e-17,4.2209e-18,5.7526e-11,1,0.000393,0.0015,0.000393,5e-06
2.5e-16,0.052445,0.0011462,0.20951,0.0023308,0.047386,0.013976,4.7648e-08,4.8995e-24,1.7158e-11,7.8982e-11,0,3.7678e-10,3.5213e-10,4.807e-12,1.6666e-09,2.1263e-11,1.819e-10,1.7e-10,2.3207e-12,1,3,20.049,8.0752e-18,3.0874e-18,2.8391e-11,1,0.000396,0.0015,0.000396,5e-06
2.5e-16,0.052442,0.0011449,0.20949,0.0023281,0.047389,0.013977,2.0774e-08,1.9028e-24,1.4579e-11,8.0568e-11,0,1.2736e-10,1.1903e-10,1.6249e-12,7.9215e-10,1.0106e-11,7.6834e-11,7.1808e-11,9.8026e-13,1,3,20.049,3.4371e-18,2.4804e-18,1.2711e-11,1,0.000399,0.0015,0.000399,5e-06
2.5e-16,0.052439,0.0011436,0.20948,0.0023254,0.047392,0.013979,1.6958e-08,1.1358e-24,1.1638e-11,7.9557e-11,0,9.1768e-11,8.5764e-11,1.1708e-12,6.6828e-10,8.526e-12,6.1901e-11,5.7851e-11,7.8974e-13,1,3,20.049,2.7801e-18,2.3999e-18,1.0487e-11,1,0.000402,0.0015,0.000402,5e-06
2.5e-16,0.052436,0.0011423,0.20947,0.0023227,0.047395,0.01398,1.3141e-08,3.6886e-25,8.6963e-12,7.8547e-11,0,5.6175e-11,5.25e-11,7.1669e-13,5.4442e-10,6.9458e-12,4.6967e-11,4.3895e-11,5.9922e-13,1,3,20.049,2.1232e-18,2.3195e-18,8.2617e-12,1,0.000405,0.0015,0.000405,5e-06
2.5e-16,0.052433,0.001141,0.20946,0.00232,0.047398,0.013981,1.2912e-08,2.5825e-25,6.6278e-12,7.5875e-11,0,5.4027e-11,5.0493e-11,6.8929e-13,5.37e-10,6.8511e-12,4.607e-11,4.3056e-11,5.8776e-13,1,3,20.049,2.0841e-18,2.315e-18,8.1282e-12,1,0.000408,0.0015,0.000408,5e-06
2.5e-16,0.05243,0.0011397,0.20945,0.0023173,0.047401,0.013982,1.2683e-08,1.4764e-25,4.5593e-12,7.3203e-11,0,5.1879e-11,4.8485e-11,6.6188e-13,5.2958e-10,6.7564e-12,4.5172e-11,4.2217e-11,5.7631e-13,1,3,20.049,2.045e-18,2.3105e-18,7.9946e-12,1,0.000411,0.0015,0.000411,5e-06
2.5e-16,0.052428,0.0011384,0.20944,0.0023147,0.047404,0.013983,1.2563e-08,8.7123e-26,3.0453e-12,7.0213e-11,0,5.0752e-11,4.7432e-11,6.475e-13,5.2569e-10,6.7068e-12,4.4701e-11,4.1777e-11,5.703e-13,1,3,20.049,2.0245e-18,2.3082e-18,7.9246e-12,1,0.000414,0.0015,0.000414,5e-06
2.5e-16,0.052425,0.0011371,0.20943,0.002312,0.047407,0.013985,1.2552e-08,7.6689e-26,2.0856e-12,6.6907e-11,0,5.0646e-11,4.7333e-11,6.4615e-13,5.2532e-10,6.7021e-12,4.4657e-11,4.1736e-11,5.6974e-13,1,3,20.049,2.0226e-18,2.308e-18,7.918e-12,1,0.000417,0.0015,0.000417,5e-06
2.5e-16,0.052422,0.0011358,0.20942,0.0023093,0.04741,0.013986,1.254e-08,6.6256e-26,1.1259e-12,6.3601e-11,0,5.0541e-11,4.7234e-11,6.4481e-13,5.2496e-10,6.6975e-12,4.4613e-11,4.1695e-11,5.6918e-13,1,3,20.049,2.0207e-18,2.3078e-18,7.9115e-12,1,0.00042,0.0015,0.00042,5e-06
2.5e-16,0.05242,0.0011345,0.20941,0.0023066,0.047413,0.013987,1.254e-08,7.7168e-26,8.2721e-13,6.0187e-11,0,5.0536e-11,4.723e-11,6.4475e-13,5.2495e-10,6.6973e-12,4.4611e-11,4.1693e-11,5.6916e-13,1,3,20.049,2.0206e-18,2.3078e-18,7.9112e-12,1,0.000423,0.0015,0.000423,5e-06
2.5e-16,0.052417,0.0011332,0.2094,0.0023039,0.047416,0.013988,1.2539e-08,8.8079e-26,5.2851e-13,5.6774e-11,0,5.0532e-11,4.7226e-11,6.4469e-13,5.2493e-10,6.6971e-12,4.461e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.911e-12,1,0.000426,0.0015,0.000426,5e-06
2.5e-16,0.052415,0.0011319,0.20938,0.0023012,0.047419,0.013989,1.2539e-08,9.5255e-26,3.463e-13,5.3447e-11,0,5.053e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000429,0.0015,0.000429,5e-06
2.5e-16,0.052413,0.0011306,0.20937,0.0022985,0.047422,0.013991,1.2539e-08,9.8695e-26,2.8055e-13,5.0207e-11,0,5.053e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000432,0.0015,0.000432,5e-06
2.5e-16,0.05241,0.0011293,0.20936,0.0022959,0.047425,0.013992,1.2539e-08,1.0213e-25,2.1481e-13,4.6966e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000435,0.0015,0.000435,5e-06
2.5e-16,0.052408,0.001128,0.20935,0.0022932,0.047428,0.013993,1.2539e-08,1.055e-25,1.8947e-13,4.4025e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000438,0.0015,0.000438,5e-06
2.5e-16,0.052406,0.0011267,0.20934,0.0022905,0.047431,0.013994,1.2539e-08,1.0886e-25,1.6413e-13,4.1083e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000441,0.0015,0.000441,5e-06
2.5e-16,0.052404,0.0011254,0.20933,0.0022878,0.047434,0.013995,1.2539e-08,1.1504e-25,1.3191e-13,3.8318e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000444,0.0015,0.000444,5e-06
2.5e-16,0.052402,0.0011241,0.20932,0.0022851,0.047437,0.013996,1.2539e-08,1.2403e-25,9.2799e-14,3.5729e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000447,0.0015,0.000447,5e-06
2.5e-16,0.0524,0.0011228,0.20931,0.0022824,0.04744,0.013998,1.2539e-08,1.3302e-25,5.3693e-14,3.314e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.00045,0.0015,0.00045,5e-06
2.5e-16,0.052399,0.0011215,0.2093,0.0022798,0.047443,0.013999,1.2539e-08,1.3327e-25,2.8031e-15,3.0894e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000453,0.0015,0.000453,5e-06
2.5e-16,0.052397,0.0011202,0.20928,0.0022771,0.047446,0.014,1.2539e-08,1.3352e-25,-4.8086e-14,2.8648e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000456,0.0015,0.000456,5e-06
2.5e-16,0.052396,0.0011189,0.20927,0.0022744,0.047449,0.014001,1.2539e-08,1.3383e-25,-9.7007e-14,2.6557e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000459,0.0015,0.000459,5e-06
2.5e-16,0.052395,0.0011176,0.20926,0.0022717,0.047452,0.014002,1.2539e-08,1.3419e-25,-1.4396e-13,2.4621e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000462,0.0015,0.000462,5e-06
2.5e-16,0.052393,0.0011163,0.20925,0.002269,0.047456,0.014004,1.2539e-08,1.3456e-25,-1.9091e-13,2.2685e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000465,0.0015,0.000465,5e-06
2.5e-16,0.052392,0.001115,0.20924,0.0022664,0.047459,0.014005,1.2539e-08,1.194e-25,-2.2889e-13,2.1025e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000468,0.0015,0.000468,5e-06
2.5e-16,0.052391,0.0011137,0.20923,0.0022637,0.047462,0.014006,1.2539e-08,1.0424e-25,-2.6686e-13,1.9365e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000471,0.0015,0.000471,5e-06
2.5e-16,0.05239,0.0011124,0.20922,0.002261,0.047465,0.014007,1.2539e-08,8.7462e-26,-2.9898e-13,1.7829e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000474,0.0015,0.000474,5e-06
2.5e-16,0.05239,0.0011111,0.20921,0.0022583,0.047468,0.014008,1.2539e-08,6.9073e-26,-3.2525e-13,1.6417e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.000477,0.0015,0.000477,5e-06
2.5e-16,0.052389,0.0011098,0.2092,0.0022556,0.047471,0.01401,1.2539e-08,5.0684e-26,-3.5153e-13,1.5005e-11,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2492e-10,6.697e-12,4.4609e-11,4.169e-11,5.6912e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9108e-12,1,0.00048,0.0015,0.00048,5e-06
