"D_X","E850","SAC","SI","SIC","SIP","SS","XI_VS","XI_alpha","XPB","XPB_VS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,0.025792,0.77448,0.20857,0.0017583,0.014288,0.17575,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.1601,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00111,0.0015,0.00111,5e-06
2.5e-16,0.025795,0.77452,0.20856,0.0017556,0.014289,0.17579,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.1307,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001113,0.0015,0.001113,5e-06
2.5e-16,0.025797,0.77457,0.20854,0.0017528,0.014291,0.17583,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.1012,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001116,0.0015,0.001116,5e-06
2.5e-16,0.025799,0.77461,0.20853,0.00175,0.014292,0.17587,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.0718,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001119,0.0015,0.001119,5e-06
2.5e-16,0.025801,0.77465,0.20852,0.0017473,0.014293,0.1759,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.0424,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001122,0.0015,0.001122,5e-06
2.5e-16,0.025803,0.77469,0.2085,0.0017445,0.014294,0.17594,8.5868e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,9.0129,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001125,0.0015,0.001125,5e-06
2.5e-16,0.025803,0.77473,0.20849,0.0017417,0.014295,0.17598,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.9835,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001128,0.0015,0.001128,5e-06
2.5e-16,0.025803,0.77477,0.20848,0.001739,0.014296,0.17602,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.9541,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001131,0.0015,0.001131,5e-06
2.5e-16,0.025803,0.77481,0.20846,0.0017362,0.014297,0.17606,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.9246,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001134,0.0015,0.001134,5e-06
2.5e-16,0.025801,0.77485,0.20845,0.0017334,0.014299,0.1761,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.8952,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001137,0.0015,0.001137,5e-06
2.5e-16,0.0258,0.77489,0.20844,0.0017307,0.0143,0.17614,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.8658,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00114,0.0015,0.00114,5e-06
2.5e-16,0.025796,0.77493,0.20842,0.0017279,0.014301,0.17617,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.8364,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001143,0.0015,0.001143,5e-06
2.5e-16,0.025792,0.77497,0.20841,0.0017251,0.014302,0.17621,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.8069,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001146,0.0015,0.001146,5e-06
2.5e-16,0.025787,0.77501,0.2084,0.0017224,0.014303,0.17625,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.7775,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001149,0.0015,0.001149,5e-06
2.5e-16,0.02578,0.77505,0.20838,0.0017196,0.014304,0.17629,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.7481,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001152,0.0015,0.001152,5e-06
2.5e-16,0.025773,0.77509,0.20837,0.0017168,0.014305,0.17633,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.7186,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001155,0.0015,0.001155,5e-06
2.5e-16,0.025763,0.77513,0.20835,0.0017141,0.014306,0.17637,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.6892,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001158,0.0015,0.001158,5e-06
2.5e-16,0.025752,0.77517,0.20834,0.0017113,0.014308,0.17641,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.6598,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001161,0.0015,0.001161,5e-06
2.5e-16,0.02574,0.77522,0.20833,0.0017086,0.014309,0.17644,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.6303,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001164,0.0015,0.001164,5e-06
2.5e-16,0.025726,0.77526,0.20831,0.0017058,0.01431,0.17648,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.6009,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001167,0.0015,0.001167,5e-06
2.5e-16,0.025713,0.7753,0.2083,0.001703,0.014311,0.17652,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.5715,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00117,0.0015,0.00117,5e-06
2.5e-16,0.025696,0.77534,0.20829,0.0017003,0.014312,0.17656,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.5421,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001173,0.0015,0.001173,5e-06
2.5e-16,0.025679,0.77538,0.20827,0.0016975,0.014313,0.1766,8.5867e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.5126,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001176,0.0015,0.001176,5e-06
2.5e-16,0.025661,0.77542,0.20826,0.0016947,0.014314,0.17664,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.4832,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001179,0.0015,0.001179,5e-06
2.5e-16,0.025643,0.77546,0.20824,0.001692,0.014316,0.17668,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.4538,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001182,0.0015,0.001182,5e-06
2.5e-16,0.025624,0.7755,0.20823,0.0016892,0.014317,0.17671,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.4243,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001185,0.0015,0.001185,5e-06
2.5e-16,0.025604,0.77554,0.20822,0.0016864,0.014318,0.17675,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.3949,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001188,0.0015,0.001188,5e-06
2.5e-16,0.025585,0.77558,0.2082,0.0016837,0.014319,0.17679,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.3655,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001191,0.0015,0.001191,5e-06
2.5e-16,0.025566,0.77562,0.20819,0.0016809,0.01432,0.17683,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.336,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001194,0.0015,0.001194,5e-06
2.5e-16,0.025547,0.77566,0.20818,0.0016781,0.014321,0.17687,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.3066,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001197,0.0015,0.001197,5e-06
2.5e-16,0.025528,0.7757,0.20816,0.0016754,0.014322,0.17691,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.2772,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.0012,0.0015,0.0012,5e-06
2.5e-16,0.025511,0.77574,0.20815,0.0016726,0.014323,0.17695,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.2478,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001203,0.0015,0.001203,5e-06
2.5e-16,0.025495,0.77578,0.20814,0.0016698,0.014325,0.17698,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.2183,20.049,3.3284e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001206,0.0015,0.001206,5e-06
2.5e-16,0.02548,0.77582,0.20812,0.0016671,0.014326,0.17702,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.1889,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001209,0.0015,0.001209,5e-06
2.5e-16,0.025467,0.77587,0.20811,0.0016643,0.014327,0.17706,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.1595,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001212,0.0015,0.001212,5e-06
2.5e-16,0.025454,0.77591,0.20809,0.0016615,0.014328,0.1771,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.13,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001215,0.0015,0.001215,5e-06
2.5e-16,0.025445,0.77595,0.20808,0.0016588,0.014329,0.17714,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.1006,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001218,0.0015,0.001218,5e-06
2.5e-16,0.025435,0.77599,0.20807,0.001656,0.01433,0.17718,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.0712,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001221,0.0015,0.001221,5e-06
2.5e-16,0.025428,0.77603,0.20805,0.0016533,0.014331,0.17721,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.0417,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001224,0.0015,0.001224,5e-06
2.5e-16,0.025423,0.77607,0.20804,0.0016505,0.014332,0.17725,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,8.0123,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001227,0.0015,0.001227,5e-06
2.5e-16,0.025418,0.77611,0.20803,0.0016477,0.014334,0.17729,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.9829,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00123,0.0015,0.00123,5e-06
2.5e-16,0.025417,0.77615,0.20801,0.001645,0.014335,0.17733,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.9535,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001233,0.0015,0.001233,5e-06
2.5e-16,0.025416,0.77619,0.208,0.0016422,0.014336,0.17737,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.924,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001236,0.0015,0.001236,5e-06
2.5e-16,0.025417,0.77623,0.20799,0.0016394,0.014337,0.17741,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.8946,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001239,0.0015,0.001239,5e-06
2.5e-16,0.025419,0.77627,0.20797,0.0016367,0.014338,0.17745,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.8652,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001242,0.0015,0.001242,5e-06
2.5e-16,0.025421,0.77631,0.20796,0.0016339,0.014339,0.17748,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.8357,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001245,0.0015,0.001245,5e-06
2.5e-16,0.025425,0.77635,0.20795,0.0016311,0.01434,0.17752,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.8063,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001248,0.0015,0.001248,5e-06
2.5e-16,0.025429,0.77639,0.20793,0.0016284,0.014342,0.17756,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.7769,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001251,0.0015,0.001251,5e-06
2.5e-16,0.025434,0.77643,0.20792,0.0016256,0.014343,0.1776,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.7474,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001254,0.0015,0.001254,5e-06
2.5e-16,0.02544,0.77647,0.2079,0.0016228,0.014344,0.17764,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.718,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001257,0.0015,0.001257,5e-06
2.5e-16,0.025445,0.77651,0.20789,0.0016201,0.014345,0.17768,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.6886,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00126,0.0015,0.00126,5e-06
2.5e-16,0.025451,0.77656,0.20788,0.0016173,0.014346,0.17772,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.6592,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001263,0.0015,0.001263,5e-06
2.5e-16,0.025457,0.7766,0.20786,0.0016145,0.014347,0.17775,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.6297,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001266,0.0015,0.001266,5e-06
2.5e-16,0.025463,0.77664,0.20785,0.0016118,0.014348,0.17779,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.6003,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001269,0.0015,0.001269,5e-06
2.5e-16,0.025469,0.77668,0.20784,0.001609,0.014349,0.17783,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.5709,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001272,0.0015,0.001272,5e-06
2.5e-16,0.025475,0.77672,0.20782,0.0016063,0.014351,0.17787,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.5414,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001275,0.0015,0.001275,5e-06
2.5e-16,0.02548,0.77676,0.20781,0.0016035,0.014352,0.17791,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.512,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001278,0.0015,0.001278,5e-06
2.5e-16,0.025485,0.7768,0.20779,0.0016007,0.014353,0.17795,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.4826,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001281,0.0015,0.001281,5e-06
2.5e-16,0.025491,0.77684,0.20778,0.001598,0.014354,0.17799,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.4531,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001284,0.0015,0.001284,5e-06
2.5e-16,0.025496,0.77688,0.20777,0.0015952,0.014355,0.17802,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.4237,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001287,0.0015,0.001287,5e-06
2.5e-16,0.025501,0.77692,0.20775,0.0015924,0.014356,0.17806,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.3943,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00129,0.0015,0.00129,5e-06
2.5e-16,0.025505,0.77696,0.20774,0.0015897,0.014357,0.1781,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.3649,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001293,0.0015,0.001293,5e-06
2.5e-16,0.02551,0.777,0.20773,0.0015869,0.014359,0.17814,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.3354,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001296,0.0015,0.001296,5e-06
2.5e-16,0.025514,0.77704,0.20771,0.0015841,0.01436,0.17818,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.306,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001299,0.0015,0.001299,5e-06
2.5e-16,0.025518,0.77708,0.2077,0.0015814,0.014361,0.17822,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.2766,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001302,0.0015,0.001302,5e-06
2.5e-16,0.025523,0.77712,0.20769,0.0015786,0.014362,0.17826,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.2471,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001305,0.0015,0.001305,5e-06
2.5e-16,0.025527,0.77716,0.20767,0.0015759,0.014363,0.17829,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.2177,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001308,0.0015,0.001308,5e-06
2.5e-16,0.02553,0.7772,0.20766,0.0015731,0.014364,0.17833,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.1883,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001311,0.0015,0.001311,5e-06
2.5e-16,0.025534,0.77725,0.20765,0.0015703,0.014365,0.17837,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.1588,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001314,0.0015,0.001314,5e-06
2.5e-16,0.025537,0.77729,0.20763,0.0015676,0.014366,0.17841,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.1294,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001317,0.0015,0.001317,5e-06
2.5e-16,0.02554,0.77733,0.20762,0.0015648,0.014368,0.17845,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.1,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00132,0.0015,0.00132,5e-06
2.5e-16,0.025541,0.77737,0.2076,0.001562,0.014369,0.17849,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.0706,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001323,0.0015,0.001323,5e-06
2.5e-16,0.025542,0.77741,0.20759,0.0015593,0.01437,0.17853,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.0411,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001326,0.0015,0.001326,5e-06
2.5e-16,0.025543,0.77745,0.20758,0.0015565,0.014371,0.17856,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,7.0117,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001329,0.0015,0.001329,5e-06
2.5e-16,0.025542,0.77749,0.20756,0.0015537,0.014372,0.1786,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.9823,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001332,0.0015,0.001332,5e-06
2.5e-16,0.02554,0.77753,0.20755,0.001551,0.014373,0.17864,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.9528,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001335,0.0015,0.001335,5e-06
2.5e-16,0.025536,0.77757,0.20754,0.0015482,0.014374,0.17868,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.9234,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001338,0.0015,0.001338,5e-06
2.5e-16,0.025531,0.77761,0.20752,0.0015455,0.014375,0.17872,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.894,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001341,0.0015,0.001341,5e-06
2.5e-16,0.025524,0.77765,0.20751,0.0015427,0.014377,0.17876,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.8645,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001344,0.0015,0.001344,5e-06
2.5e-16,0.025515,0.77769,0.2075,0.0015399,0.014378,0.17879,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.8351,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001347,0.0015,0.001347,5e-06
2.5e-16,0.025506,0.77773,0.20748,0.0015372,0.014379,0.17883,8.5866e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,6.8057,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00135,0.0015,0.00135,5e-06
2.5e-16,0.025492,0.77777,0.20747,0.0015344,0.01438,0.17887,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.7763,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001353,0.0015,0.001353,5e-06
2.5e-16,0.025478,0.77781,0.20745,0.0015316,0.014381,0.17891,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.7468,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001356,0.0015,0.001356,5e-06
2.5e-16,0.025462,0.77785,0.20744,0.0015289,0.014382,0.17895,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.7174,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001359,0.0015,0.001359,5e-06
2.5e-16,0.025442,0.77789,0.20743,0.0015261,0.014383,0.17899,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.688,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001362,0.0015,0.001362,5e-06
2.5e-16,0.025423,0.77794,0.20741,0.0015234,0.014385,0.17903,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.6585,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001365,0.0015,0.001365,5e-06
2.5e-16,0.025399,0.77798,0.2074,0.0015206,0.014386,0.17906,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.6291,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001368,0.0015,0.001368,5e-06
2.5e-16,0.025375,0.77802,0.20739,0.0015178,0.014387,0.1791,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.5997,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001371,0.0015,0.001371,5e-06
2.5e-16,0.025349,0.77806,0.20737,0.0015151,0.014388,0.17914,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.5702,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001374,0.0015,0.001374,5e-06
2.5e-16,0.025321,0.7781,0.20736,0.0015123,0.014389,0.17918,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.5408,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001377,0.0015,0.001377,5e-06
2.5e-16,0.025293,0.77814,0.20735,0.0015095,0.01439,0.17922,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.5114,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.00138,0.0015,0.00138,5e-06
2.5e-16,0.025263,0.77818,0.20733,0.0015068,0.014391,0.17926,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.482,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001383,0.0015,0.001383,5e-06
2.5e-16,0.025233,0.77822,0.20732,0.001504,0.014392,0.1793,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.4525,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001386,0.0015,0.001386,5e-06
2.5e-16,0.025202,0.77826,0.2073,0.0015013,0.014394,0.17933,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.4231,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001389,0.0015,0.001389,5e-06
2.5e-16,0.025172,0.7783,0.20729,0.0014985,0.014395,0.17937,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.3937,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001392,0.0015,0.001392,5e-06
2.5e-16,0.025141,0.77834,0.20728,0.0014957,0.014396,0.17941,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.3642,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001395,0.0015,0.001395,5e-06
2.5e-16,0.025112,0.77838,0.20726,0.001493,0.014397,0.17945,8.5866e-11,1.1722e-12,7.0045e-10,3.9351e-10,6.8643e-11,1,6.3348,20.049,3.3285e-18,1.1003e-17,1.6201e-18,1.1046e-11,1,0.001398,0.0015,0.001398,5e-06
