"ALambda_0","D_X","E850","SAC","SI","SIC","SIP","SLambda_0","SS","U:0","U:1","U:2","XI_VS","XI_alpha","XPB","XPB_VS","XS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2652e-08,2.5e-16,0.23715,0.77037,0.20248,0.0015002,0.014216,2.5354e-09,0.18474,7.4367e-14,1.871e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,10.072,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001017,0.0015,0.001017,5e-06
1.2652e-08,2.5e-16,0.23679,0.77042,0.20248,0.001498,0.014217,2.5354e-09,0.18476,7.553e-14,1.8945e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,10.043,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00102,0.0015,0.00102,5e-06
1.2652e-08,2.5e-16,0.23647,0.77046,0.20248,0.0014957,0.014218,2.5354e-09,0.18479,7.6466e-14,1.9123e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,10.014,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001023,0.0015,0.001023,5e-06
1.2652e-08,2.5e-16,0.23615,0.77051,0.20247,0.0014935,0.014219,2.5354e-09,0.18481,7.7403e-14,1.9301e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.9841,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001026,0.0015,0.001026,5e-06
1.2652e-08,2.5e-16,0.23586,0.77055,0.20247,0.0014912,0.01422,2.5354e-09,0.18483,7.8284e-14,1.9521e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.9547,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001029,0.0015,0.001029,5e-06
1.2652e-08,2.5e-16,0.23561,0.7706,0.20246,0.001489,0.014221,2.5354e-09,0.18485,7.9108e-14,1.9782e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.9253,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001032,0.0015,0.001032,5e-06
1.2652e-08,2.5e-16,0.23535,0.77064,0.20246,0.0014867,0.014223,2.5354e-09,0.18488,7.9932e-14,2.0042e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.8958,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001035,0.0015,0.001035,5e-06
1.2652e-08,2.5e-16,0.23517,0.77069,0.20246,0.0014845,0.014224,2.5354e-09,0.1849,8.0682e-14,2.0204e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.8664,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001038,0.0015,0.001038,5e-06
1.2652e-08,2.5e-16,0.23499,0.77073,0.20245,0.0014822,0.014225,2.5354e-09,0.18492,8.1432e-14,2.0365e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.837,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001041,0.0015,0.001041,5e-06
1.2652e-08,2.5e-16,0.23485,0.77078,0.20245,0.00148,0.014226,2.5354e-09,0.18495,8.1848e-14,2.0574e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.8075,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001044,0.0015,0.001044,5e-06
1.2652e-08,2.5e-16,0.23475,0.77082,0.20244,0.0014778,0.014227,2.5354e-09,0.18497,8.1932e-14,2.0832e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.7781,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001047,0.0015,0.001047,5e-06
1.2652e-08,2.5e-16,0.23465,0.77087,0.20244,0.0014755,0.014229,2.5354e-09,0.18499,8.2016e-14,2.109e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.7487,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00105,0.0015,0.00105,5e-06
1.2652e-08,2.5e-16,0.23463,0.77091,0.20244,0.0014733,0.01423,2.5354e-09,0.18502,8.2684e-14,2.1323e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.7193,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001053,0.0015,0.001053,5e-06
1.2652e-08,2.5e-16,0.2346,0.77096,0.20243,0.001471,0.014231,2.5354e-09,0.18504,8.3352e-14,2.1556e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.6898,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001056,0.0015,0.001056,5e-06
1.2652e-08,2.5e-16,0.2346,0.771,0.20243,0.0014688,0.014232,2.5354e-09,0.18506,8.4369e-14,2.1711e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.6604,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001059,0.0015,0.001059,5e-06
1.2652e-08,2.5e-16,0.23463,0.77105,0.20243,0.0014665,0.014233,2.5354e-09,0.18509,8.5736e-14,2.1788e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.631,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001062,0.0015,0.001062,5e-06
1.2652e-08,2.5e-16,0.23466,0.77109,0.20242,0.0014643,0.014235,2.5354e-09,0.18511,8.7102e-14,2.1865e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.6015,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001065,0.0015,0.001065,5e-06
1.2652e-08,2.5e-16,0.23473,0.77114,0.20242,0.001462,0.014236,2.5354e-09,0.18513,8.8131e-14,2.1943e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.5721,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001068,0.0015,0.001068,5e-06
1.2652e-08,2.5e-16,0.2348,0.77118,0.20241,0.0014598,0.014237,2.5354e-09,0.18516,8.9159e-14,2.2021e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.5427,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001071,0.0015,0.001071,5e-06
1.2652e-08,2.5e-16,0.23488,0.77123,0.20241,0.0014575,0.014238,2.5354e-09,0.18518,8.9967e-14,2.2122e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.5132,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001074,0.0015,0.001074,5e-06
1.2652e-08,2.5e-16,0.23496,0.77127,0.20241,0.0014553,0.014239,2.5354e-09,0.1852,9.0553e-14,2.2245e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.4838,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001077,0.0015,0.001077,5e-06
1.2652e-08,2.5e-16,0.23505,0.77132,0.2024,0.0014531,0.014241,2.5354e-09,0.18522,9.1139e-14,2.2369e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.4544,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00108,0.0015,0.00108,5e-06
1.2652e-08,2.5e-16,0.23514,0.77136,0.2024,0.0014508,0.014242,2.5354e-09,0.18525,9.1886e-14,2.2485e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.425,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001083,0.0015,0.001083,5e-06
1.2652e-08,2.5e-16,0.23523,0.77141,0.2024,0.0014486,0.014243,2.5354e-09,0.18527,9.2633e-14,2.2601e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.3955,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001086,0.0015,0.001086,5e-06
1.2652e-08,2.5e-16,0.23531,0.77145,0.20239,0.0014463,0.014244,2.5354e-09,0.18529,9.3452e-14,2.2685e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.3661,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001089,0.0015,0.001089,5e-06
1.2652e-08,2.5e-16,0.2354,0.7715,0.20239,0.0014441,0.014245,2.5354e-09,0.18532,9.4341e-14,2.2736e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.3367,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001092,0.0015,0.001092,5e-06
1.2652e-08,2.5e-16,0.23548,0.77154,0.20238,0.0014418,0.014247,2.5354e-09,0.18534,9.5231e-14,2.2787e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.3072,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001095,0.0015,0.001095,5e-06
1.2652e-08,2.5e-16,0.23555,0.77159,0.20238,0.0014396,0.014248,2.5354e-09,0.18536,9.5842e-14,2.2881e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.2778,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001098,0.0015,0.001098,5e-06
1.2652e-08,2.5e-16,0.23561,0.77163,0.20238,0.0014373,0.014249,2.5354e-09,0.18539,9.6454e-14,2.2976e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.2484,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001101,0.0015,0.001101,5e-06
1.2652e-08,2.5e-16,0.23567,0.77168,0.20237,0.0014351,0.01425,2.5354e-09,0.18541,9.749e-14,2.3016e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.2189,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001104,0.0015,0.001104,5e-06
1.2652e-08,2.5e-16,0.23573,0.77172,0.20237,0.0014328,0.014251,2.5354e-09,0.18543,9.8951e-14,2.3003e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.1895,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001107,0.0015,0.001107,5e-06
1.2652e-08,2.5e-16,0.23578,0.77177,0.20237,0.0014306,0.014252,2.5354e-09,0.18546,1.0041e-13,2.299e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.1601,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00111,0.0015,0.00111,5e-06
1.2652e-08,2.5e-16,0.23581,0.77181,0.20236,0.0014284,0.014254,2.5354e-09,0.18548,1.0136e-13,2.3084e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.1307,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001113,0.0015,0.001113,5e-06
1.2652e-08,2.5e-16,0.23584,0.77186,0.20236,0.0014261,0.014255,2.5354e-09,0.1855,1.0231e-13,2.3177e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.1012,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001116,0.0015,0.001116,5e-06
1.2652e-08,2.5e-16,0.23586,0.7719,0.20235,0.0014239,0.014256,2.5354e-09,0.18553,1.019e-13,2.3673e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.0718,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001119,0.0015,0.001119,5e-06
1.2652e-08,2.5e-16,0.23586,0.77195,0.20235,0.0014216,0.014257,2.5354e-09,0.18555,1.0011e-13,2.4573e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.0424,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001122,0.0015,0.001122,5e-06
1.2652e-08,2.5e-16,0.23587,0.77199,0.20235,0.0014194,0.014258,2.5354e-09,0.18557,9.8324e-14,2.5472e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,9.0129,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001125,0.0015,0.001125,5e-06
1.2652e-08,2.5e-16,0.23584,0.77204,0.20234,0.0014171,0.01426,2.5354e-09,0.1856,9.1652e-14,2.6531e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.9835,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001128,0.0015,0.001128,5e-06
1.2652e-08,2.5e-16,0.23581,0.77208,0.20234,0.0014149,0.014261,2.5354e-09,0.18562,8.4981e-14,2.759e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.9541,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001131,0.0015,0.001131,5e-06
1.2652e-08,2.5e-16,0.23576,0.77213,0.20233,0.0014127,0.014262,2.5354e-09,0.18564,9.047e-14,2.6798e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.9246,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001134,0.0015,0.001134,5e-06
1.2652e-08,2.5e-16,0.23569,0.77217,0.20233,0.0014104,0.014263,2.5354e-09,0.18566,1.0812e-13,2.4154e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.8952,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001137,0.0015,0.001137,5e-06
1.2652e-08,2.5e-16,0.23561,0.77222,0.20233,0.0014082,0.014264,2.5354e-09,0.18569,1.2577e-13,2.1511e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.8658,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00114,0.0015,0.00114,5e-06
1.2652e-08,2.5e-16,0.23547,0.77226,0.20232,0.0014059,0.014266,2.5354e-09,0.18571,1.916e-13,1.7261e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.8364,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001143,0.0015,0.001143,5e-06
1.2652e-08,2.5e-16,0.23534,0.77231,0.20232,0.0014037,0.014267,2.5354e-09,0.18573,2.5742e-13,1.3011e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.8069,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001146,0.0015,0.001146,5e-06
1.2652e-08,2.5e-16,0.23517,0.77235,0.20232,0.0014014,0.014268,2.5354e-09,0.18576,2.8959e-13,1.0719e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.7775,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001149,0.0015,0.001149,5e-06
1.2652e-08,2.5e-16,0.23496,0.7724,0.20231,0.0013992,0.014269,2.5354e-09,0.18578,2.881e-13,1.0387e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.7481,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001152,0.0015,0.001152,5e-06
1.2652e-08,2.5e-16,0.23475,0.77244,0.20231,0.0013969,0.01427,2.5354e-09,0.1858,2.8661e-13,1.0055e-13,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.7186,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001155,0.0015,0.001155,5e-06
1.2652e-08,2.5e-16,0.23447,0.77248,0.2023,0.0013947,0.014271,2.5354e-09,0.18583,2.0968e-13,1.1808e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.6892,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001158,0.0015,0.001158,5e-06
1.2652e-08,2.5e-16,0.23418,0.77253,0.2023,0.0013925,0.014273,2.5354e-09,0.18585,1.3274e-13,1.3561e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.6598,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001161,0.0015,0.001161,5e-06
1.2652e-08,2.5e-16,0.23386,0.77258,0.2023,0.0013902,0.014274,2.5354e-09,0.18587,7.189e-14,1.7106e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.6303,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001164,0.0015,0.001164,5e-06
1.2652e-08,2.5e-16,0.2335,0.77262,0.20229,0.001388,0.014275,2.5354e-09,0.1859,2.7114e-14,2.2443e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.6009,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001167,0.0015,0.001167,5e-06
1.2652e-08,2.5e-16,0.23314,0.77267,0.20229,0.0013857,0.014276,2.5354e-09,0.18592,-1.7661e-14,2.7779e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.5715,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00117,0.0015,0.00117,5e-06
1.2652e-08,2.5e-16,0.23272,0.77271,0.20229,0.0013835,0.014277,2.5354e-09,0.18594,-2.8653e-14,3.395e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.5421,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001173,0.0015,0.001173,5e-06
1.2652e-08,2.5e-16,0.2323,0.77275,0.20228,0.0013812,0.014279,2.5354e-09,0.18597,-3.9646e-14,4.0122e-13,0,9.706e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,8.5126,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001176,0.0015,0.001176,5e-06
1.2652e-08,2.5e-16,0.23186,0.7728,0.20228,0.001379,0.01428,2.5354e-09,0.18599,-3.755e-14,4.3875e-13,0,9.7059e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.4832,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001179,0.0015,0.001179,5e-06
1.2652e-08,2.5e-16,0.23139,0.77284,0.20227,0.0013767,0.014281,2.5354e-09,0.18601,-2.2366e-14,4.5211e-13,0,9.7059e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.4538,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001182,0.0015,0.001182,5e-06
1.2652e-08,2.5e-16,0.23093,0.77289,0.20227,0.0013745,0.014282,2.5354e-09,0.18603,-7.1755e-15,4.6547e-13,0,9.7059e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.4243,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001185,0.0015,0.001185,5e-06
1.2652e-08,2.5e-16,0.23046,0.77293,0.20227,0.0013723,0.014283,2.5354e-09,0.18606,1.6071e-13,3.6852e-13,0,9.7059e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.3949,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001188,0.0015,0.001188,5e-06
1.2652e-08,2.5e-16,0.22999,0.77298,0.20226,0.00137,0.014285,2.5354e-09,0.18608,3.2861e-13,2.7156e-13,0,9.7058e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.3655,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001191,0.0015,0.001191,5e-06
1.2652e-08,2.5e-16,0.22952,0.77302,0.20226,0.0013678,0.014286,2.5354e-09,0.1861,4.1709e-13,1.8397e-13,0,9.7058e-12,1.325e-13,1.2086e-10,6.7899e-11,0,0,1,8.336,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.001194,0.0015,0.001194,5e-06
1.2652e-08,2.5e-16,0.22907,0.77307,0.20225,0.0013655,0.014287,2.5353e-09,0.18613,4.2616e-13,1.0574e-13,0,9.7057e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.3066,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001197,0.0015,0.001197,5e-06
1.2652e-08,2.5e-16,0.22862,0.77311,0.20225,0.0013633,0.014288,2.5353e-09,0.18615,4.3523e-13,2.7517e-14,0,9.7056e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.2772,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.0012,0.0015,0.0012,5e-06
1.2652e-08,2.5e-16,0.22822,0.77316,0.20225,0.001361,0.014289,2.5353e-09,0.18617,3.8827e-13,1.0374e-13,0,9.7055e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.2478,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001203,0.0015,0.001203,5e-06
1.2652e-08,2.5e-16,0.22782,0.7732,0.20224,0.0013588,0.014291,2.5353e-09,0.1862,3.413e-13,1.7996e-13,0,9.7054e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.2183,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001206,0.0015,0.001206,5e-06
1.2652e-08,2.5e-16,0.22745,0.77325,0.20224,0.0013566,0.014292,2.5353e-09,0.18622,3.5196e-13,2.3344e-13,0,9.7054e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.1889,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001209,0.0015,0.001209,5e-06
1.2652e-08,2.5e-16,0.22713,0.77329,0.20224,0.0013543,0.014293,2.5353e-09,0.18624,4.2023e-13,2.6419e-13,0,9.7054e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.1595,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001212,0.0015,0.001212,5e-06
1.2652e-08,2.5e-16,0.2268,0.77334,0.20223,0.0013521,0.014294,2.5353e-09,0.18627,4.8851e-13,2.9493e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.13,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001215,0.0015,0.001215,5e-06
1.2652e-08,2.5e-16,0.22656,0.77338,0.20223,0.0013498,0.014295,2.5353e-09,0.18629,4.3945e-13,2.7268e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.1006,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001218,0.0015,0.001218,5e-06
1.2652e-08,2.5e-16,0.22632,0.77343,0.20222,0.0013476,0.014296,2.5353e-09,0.18631,3.904e-13,2.5041e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.0712,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001221,0.0015,0.001221,5e-06
1.2652e-08,2.5e-16,0.22613,0.77347,0.20222,0.0013453,0.014298,2.5353e-09,0.18633,3.5097e-13,2.3938e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.0417,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001224,0.0015,0.001224,5e-06
1.2652e-08,2.5e-16,0.22598,0.77352,0.20222,0.0013431,0.014299,2.5353e-09,0.18636,3.2116e-13,2.3958e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,8.0123,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001227,0.0015,0.001227,5e-06
1.2652e-08,2.5e-16,0.22583,0.77356,0.20221,0.0013409,0.0143,2.5353e-09,0.18638,2.9135e-13,2.3977e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.9829,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00123,0.0015,0.00123,5e-06
1.2652e-08,2.5e-16,0.22577,0.77361,0.20221,0.0013386,0.014301,2.5353e-09,0.1864,2.6987e-13,2.349e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.9535,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001233,0.0015,0.001233,5e-06
1.2652e-08,2.5e-16,0.2257,0.77365,0.20221,0.0013364,0.014302,2.5353e-09,0.18643,2.4839e-13,2.3002e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.924,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001236,0.0015,0.001236,5e-06
1.2652e-08,2.5e-16,0.22567,0.7737,0.2022,0.0013341,0.014304,2.5353e-09,0.18645,2.303e-13,2.2687e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.8946,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001239,0.0015,0.001239,5e-06
1.2652e-08,2.5e-16,0.22567,0.77374,0.2022,0.0013319,0.014305,2.5353e-09,0.18647,2.1559e-13,2.2544e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.8652,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001242,0.0015,0.001242,5e-06
1.2652e-08,2.5e-16,0.22567,0.77379,0.20219,0.0013296,0.014306,2.5353e-09,0.1865,2.0089e-13,2.2401e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.8357,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001245,0.0015,0.001245,5e-06
1.2652e-08,2.5e-16,0.22572,0.77383,0.20219,0.0013274,0.014307,2.5353e-09,0.18652,1.9229e-13,2.2179e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.8063,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001248,0.0015,0.001248,5e-06
1.2652e-08,2.5e-16,0.22577,0.77388,0.20219,0.0013251,0.014308,2.5353e-09,0.18654,1.8369e-13,2.1957e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.7769,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001251,0.0015,0.001251,5e-06
1.2652e-08,2.5e-16,0.22584,0.77392,0.20218,0.0013229,0.014309,2.5353e-09,0.18657,1.7598e-13,2.1839e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.7474,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001254,0.0015,0.001254,5e-06
1.2652e-08,2.5e-16,0.22592,0.77397,0.20218,0.0013207,0.014311,2.5353e-09,0.18659,1.6917e-13,2.1827e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.718,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001257,0.0015,0.001257,5e-06
1.2652e-08,2.5e-16,0.22599,0.77401,0.20217,0.0013184,0.014312,2.5353e-09,0.18661,1.6236e-13,2.1814e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.6886,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00126,0.0015,0.00126,5e-06
1.2652e-08,2.5e-16,0.22608,0.77406,0.20217,0.0013162,0.014313,2.5353e-09,0.18664,1.5746e-13,2.1734e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,7.6592,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001263,0.0015,0.001263,5e-06
